n  ,algo   ,time                  ,comparisons
19 ,hybrid ,0.01811981201171875   ,         60
20 ,insert ,0.04887580871582031   ,        190
20 ,merge  ,0.023126602172851562  ,         68
20 ,hybrid ,0.02002716064453125   ,         68
21 ,insert ,0.048160552978515625  ,        210
21 ,merge  ,0.023126602172851562  ,         66
21 ,hybrid ,0.02002716064453125   ,         68
22 ,insert ,0.05793571472167969   ,        231
22 ,merge  ,0.024080276489257812  ,         70
22 ,hybrid ,0.0209808349609375    ,         72
23 ,insert ,0.06723403930664062   ,        253
23 ,merge  ,0.027894973754882812  ,         76
23 ,hybrid ,0.0209808349609375    ,         80
24 ,insert ,0.06198883056640625   ,        276
24 ,merge  ,0.028133392333984375  ,         85
24 ,hybrid ,0.02288818359375      ,         87
25 ,insert ,0.07390975952148438   ,        300
25 ,merge  ,0.031232833862304688  ,         85
25 ,hybrid ,0.02384185791015625   ,         91
26 ,insert ,0.08702278137207031   ,        325
26 ,merge  ,0.029802322387695312  ,         93
26 ,hybrid ,0.024080276489257812  ,         97
27 ,insert ,0.08225440979003906   ,        351
27 ,merge  ,0.030994415283203125  ,         97
27 ,hybrid ,0.025987625122070312  ,        102
28 ,insert ,0.08821487426757812   ,        378
28 ,merge  ,0.031948089599609375  ,         96
28 ,hybrid ,0.025987625122070312  ,        102
29 ,insert ,0.09822845458984375   ,        406
29 ,merge  ,0.032901763916015625  ,        105
29 ,hybrid ,0.02574920654296875   ,        113
30 ,insert ,0.1010894775390625    ,        435
30 ,merge  ,0.03695487976074219   ,        113
30 ,hybrid ,0.030040740966796875  ,        121
31 ,insert ,0.10204315185546875   ,        465
31 ,merge  ,0.03695487976074219   ,        116
31 ,hybrid ,0.030040740966796875  ,        125
32 ,insert ,0.11491775512695312   ,        496
32 ,merge  ,0.03814697265625      ,        119
32 ,hybrid ,0.031948089599609375  ,        129
33 ,insert ,0.12087821960449219   ,        528
33 ,merge  ,0.04124641418457031   ,        129
33 ,hybrid ,0.033855438232421875  ,        138
34 ,insert ,0.1461505889892578    ,        561
34 ,merge  ,0.04100799560546875   ,        137
34 ,hybrid ,0.03504753112792969   ,        145
35 ,insert ,0.15425682067871094   ,        595
35 ,merge  ,0.04506111145019531   ,        137
35 ,hybrid ,0.03981590270996094   ,        145
36 ,insert ,0.1468658447265625    ,        630
36 ,merge  ,0.04410743713378906   ,        147
36 ,hybrid ,0.03790855407714844   ,        151
37 ,insert ,0.1590251922607422    ,        666
37 ,merge  ,0.04506111145019531   ,        146
37 ,hybrid ,0.03886222839355469   ,        151
38 ,insert ,0.15783309936523438   ,        703
38 ,merge  ,0.050067901611328125  ,        158
38 ,hybrid ,0.0438690185546875    ,        161
39 ,insert ,0.19407272338867188   ,        741
39 ,merge  ,0.0476837158203125    ,        162
39 ,hybrid ,0.04315376281738281   ,        164
40 ,insert ,0.18477439880371094   ,        780
40 ,merge  ,0.05125999450683594   ,        170
40 ,hybrid ,0.04482269287109375   ,        172
41 ,insert ,0.19621849060058594   ,        820
41 ,merge  ,0.05364418029785156   ,        170
41 ,hybrid ,0.048160552978515625  ,        172
42 ,insert ,0.1957416534423828    ,        861
42 ,merge  ,0.05316734313964844   ,        181
42 ,hybrid ,0.04696846008300781   ,        186
43 ,insert ,0.2269744873046875    ,        903
43 ,merge  ,0.053882598876953125  ,        179
43 ,hybrid ,0.047206878662109375  ,        182
44 ,insert ,0.24127960205078125   ,        946
44 ,merge  ,0.055789947509765625  ,        188
44 ,hybrid ,0.049114227294921875  ,        190
45 ,insert ,0.22101402282714844   ,        990
45 ,merge  ,0.06103515625         ,        194
45 ,hybrid ,0.051021575927734375  ,        200
46 ,insert ,0.23698806762695312   ,       1035
46 ,merge  ,0.05984306335449219   ,        201
46 ,hybrid ,0.051975250244140625  ,        204
47 ,insert ,0.24008750915527344   ,       1081
47 ,merge  ,0.06103515625         ,        206
47 ,hybrid ,0.052928924560546875  ,        211
48 ,insert ,0.2529621124267578    ,       1128
48 ,merge  ,0.064849853515625     ,        205
48 ,hybrid ,0.05316734313964844   ,        212
49 ,insert ,0.24509429931640625   ,       1176
49 ,merge  ,0.06604194641113281   ,        220
49 ,hybrid ,0.056743621826171875  ,        227
 2 ,insert ,0.0                   ,          1
 2 ,merge  ,0.0016689300537109375 ,          1
 2 ,hybrid ,0.0011920928955078125 ,          1
 3 ,insert ,0.0021457672119140625 ,          3
 3 ,merge  ,0.0019073486328125    ,          3
 3 ,hybrid ,0.0019073486328125    ,          3
 4 ,insert ,0.0021457672119140625 ,          6
 4 ,merge  ,0.00286102294921875   ,          5
 4 ,hybrid ,0.00286102294921875   ,          6
 5 ,insert ,0.0030994415283203125 ,         10
 5 ,merge  ,0.0040531158447265625 ,          7
 5 ,hybrid ,0.003814697265625     ,          8
 6 ,insert ,0.0040531158447265625 ,         15
 6 ,merge  ,0.0050067901611328125 ,          9
 6 ,hybrid ,0.0040531158447265625 ,          9
 7 ,insert ,0.0069141387939453125 ,         21
 7 ,merge  ,0.007152557373046875  ,         13
 7 ,hybrid ,0.00476837158203125   ,         15
 8 ,insert ,0.007867813110351562  ,         28
 8 ,merge  ,0.008106231689453125  ,         16
 8 ,hybrid ,0.0050067901611328125 ,         18
 9 ,insert ,0.012159347534179688  ,         36
 9 ,merge  ,0.008821487426757812  ,         17
 9 ,hybrid ,0.006198883056640625  ,         19
10 ,insert ,0.011920928955078125  ,         45
10 ,merge  ,0.010013580322265625  ,         23
10 ,hybrid ,0.008106231689453125  ,         24
11 ,insert ,0.014781951904296875  ,         55
11 ,merge  ,0.010013580322265625  ,         24
11 ,hybrid ,0.009059906005859375  ,         25
12 ,insert ,0.019073486328125     ,         66
12 ,merge  ,0.013113021850585938  ,         31
12 ,hybrid ,0.009775161743164062  ,         32
13 ,insert ,0.021696090698242188  ,         78
13 ,merge  ,0.012874603271484375  ,         34
13 ,hybrid ,0.010013580322265625  ,         37
14 ,insert ,0.02384185791015625   ,         91
14 ,merge  ,0.014066696166992188  ,         40
14 ,hybrid ,0.013113021850585938  ,         42
15 ,insert ,0.026941299438476562  ,        105
15 ,merge  ,0.015974044799804688  ,         40
15 ,hybrid ,0.013113021850585938  ,         46
16 ,insert ,0.03409385681152344   ,        120
16 ,merge  ,0.0171661376953125    ,         46
16 ,hybrid ,0.015020370483398438  ,         51
17 ,insert ,0.03790855407714844   ,        136
17 ,merge  ,0.018835067749023438  ,         50
17 ,hybrid ,0.01621246337890625   ,         55
18 ,insert ,0.03814697265625      ,        153
18 ,merge  ,0.02002716064453125   ,         52
18 ,hybrid ,0.016927719116210938  ,         56
19 ,insert ,0.046253204345703125  ,        171
19 ,merge  ,0.02193450927734375   ,         63
19 ,hybrid ,0.018835067749023438  ,         64
20 ,insert ,0.04887580871582031   ,        190
20 ,merge  ,0.023126602172851562  ,         65
20 ,hybrid ,0.02002716064453125   ,         66
21 ,insert ,0.051975250244140625  ,        210
21 ,merge  ,0.025033950805664062  ,         70
21 ,hybrid ,0.02002716064453125   ,         72
22 ,insert ,0.054836273193359375  ,        231
22 ,merge  ,0.026226043701171875  ,         75
22 ,hybrid ,0.02193450927734375   ,         75
23 ,insert ,0.06604194641113281   ,        253
23 ,merge  ,0.02574920654296875   ,         73
23 ,hybrid ,0.0209808349609375    ,         75
24 ,insert ,0.06604194641113281   ,        276
24 ,merge  ,0.028371810913085938  ,         81
24 ,hybrid ,0.02193450927734375   ,         84
25 ,insert ,0.07200241088867188   ,        300
25 ,merge  ,0.030755996704101562  ,         85
25 ,hybrid ,0.025272369384765625  ,         89
26 ,insert ,0.07891654968261719   ,        325
26 ,merge  ,0.031232833862304688  ,         94
26 ,hybrid ,0.0247955322265625    ,         99
27 ,insert ,0.08416175842285156   ,        351
27 ,merge  ,0.032901763916015625  ,        101
27 ,hybrid ,0.027894973754882812  ,        105
28 ,insert ,0.09870529174804688   ,        378
28 ,merge  ,0.031948089599609375  ,        104
28 ,hybrid ,0.027179718017578125  ,        110
29 ,insert ,0.10800361633300781   ,        406
29 ,merge  ,0.03600120544433594   ,        109
29 ,hybrid ,0.030994415283203125  ,        116
30 ,insert ,0.10180473327636719   ,        435
30 ,merge  ,0.03504753112792969   ,        114
30 ,hybrid ,0.029802322387695312  ,        122
31 ,insert ,0.11682510375976562   ,        465
31 ,merge  ,0.03910064697265625   ,        119
31 ,hybrid ,0.031948089599609375  ,        128
32 ,insert ,0.12421607971191406   ,        496
32 ,merge  ,0.03790855407714844   ,        123
32 ,hybrid ,0.031948089599609375  ,        132
33 ,insert ,0.1251697540283203    ,        528
33 ,merge  ,0.0400543212890625    ,        132
33 ,hybrid ,0.032901763916015625  ,        139
34 ,insert ,0.13017654418945312   ,        561
34 ,merge  ,0.041961669921875     ,        136
34 ,hybrid ,0.03790855407714844   ,        142
35 ,insert ,0.14400482177734375   ,        595
35 ,merge  ,0.04506111145019531   ,        135
35 ,hybrid ,0.03790855407714844   ,        144
36 ,insert ,0.1628398895263672    ,        630
36 ,merge  ,0.04696846008300781   ,        147
36 ,hybrid ,0.0400543212890625    ,        152
37 ,insert ,0.1621246337890625    ,        666
37 ,merge  ,0.04887580871582031   ,        150
37 ,hybrid ,0.03981590270996094   ,        156
38 ,insert ,0.141143798828125     ,        703
38 ,merge  ,0.04696846008300781   ,        152
38 ,hybrid ,0.04100799560546875   ,        156
39 ,insert ,0.1742839813232422    ,        741
39 ,merge  ,0.049114227294921875  ,        161
39 ,hybrid ,0.0457763671875       ,        163
40 ,insert ,0.1819133758544922    ,        780
40 ,merge  ,0.051021575927734375  ,        167
40 ,hybrid ,0.04506111145019531   ,        170
41 ,insert ,0.18596649169921875   ,        820
41 ,merge  ,0.051975250244140625  ,        165
41 ,hybrid ,0.04601478576660156   ,        169
42 ,insert ,0.19311904907226562   ,        861
42 ,merge  ,0.05412101745605469   ,        178
42 ,hybrid ,0.0476837158203125    ,        181
43 ,insert ,0.1919269561767578    ,        903
43 ,merge  ,0.05602836608886719   ,        185
43 ,hybrid ,0.04792213439941406   ,        189
44 ,insert ,0.21910667419433594   ,        946
44 ,merge  ,0.055789947509765625  ,        187
44 ,hybrid ,0.04935264587402344   ,        188
45 ,insert ,0.22602081298828125   ,        990
45 ,merge  ,0.06103515625         ,        189
45 ,hybrid ,0.052928924560546875  ,        193
46 ,insert ,0.2608299255371094    ,       1035
46 ,merge  ,0.06079673767089844   ,        198
46 ,hybrid ,0.05221366882324219   ,        209
47 ,insert ,0.2372264862060547    ,       1081
47 ,merge  ,0.06079673767089844   ,        206
47 ,hybrid ,0.051975250244140625  ,        209
48 ,insert ,0.2818107604980469    ,       1128
48 ,merge  ,0.06604194641113281   ,        216
48 ,hybrid ,0.052928924560546875  ,        221
49 ,insert ,0.2779960632324219    ,       1176
49 ,merge  ,0.06723403930664062   ,        212
49 ,hybrid ,0.05888938903808594   ,        218
 2 ,insert ,0.00095367431640625   ,          1
 2 ,merge  ,0.00095367431640625   ,          1
 2 ,hybrid ,0.00095367431640625   ,          1
 3 ,insert ,0.0019073486328125    ,          3
 3 ,merge  ,0.0021457672119140625 ,          3
 3 ,hybrid ,0.0011920928955078125 ,          3
 4 ,insert ,0.0026226043701171875 ,          6
 4 ,merge  ,0.0030994415283203125 ,          5
 4 ,hybrid ,0.0030994415283203125 ,          6
 5 ,insert ,0.0040531158447265625 ,         10
 5 ,merge  ,0.0050067901611328125 ,          6
 5 ,hybrid ,0.0030994415283203125 ,          6
 6 ,insert ,0.005245208740234375  ,         15
 6 ,merge  ,0.0057220458984375    ,         11
 6 ,hybrid ,0.004291534423828125  ,         11
 7 ,insert ,0.0059604644775390625 ,         21
 7 ,merge  ,0.006198883056640625  ,         11
 7 ,hybrid ,0.00476837158203125   ,         14
 8 ,insert ,0.008821487426757812  ,         28
 8 ,merge  ,0.0069141387939453125 ,         15
 8 ,hybrid ,0.007152557373046875  ,         19
 9 ,insert ,0.010251998901367188  ,         36
 9 ,merge  ,0.009298324584960938  ,         19
 9 ,hybrid ,0.0069141387939453125 ,         20
10 ,insert ,0.010967254638671875  ,         45
10 ,merge  ,0.009059906005859375  ,         22
10 ,hybrid ,0.007867813110351562  ,         23
11 ,insert ,0.014781951904296875  ,         55
11 ,merge  ,0.010967254638671875  ,         26
11 ,hybrid ,0.009059906005859375  ,         28
12 ,insert ,0.017881393432617188  ,         66
12 ,merge  ,0.012159347534179688  ,         30
12 ,hybrid ,0.010013580322265625  ,         31
13 ,insert ,0.025272369384765625  ,         78
13 ,merge  ,0.014066696166992188  ,         33
13 ,hybrid ,0.010013580322265625  ,         35
14 ,insert ,0.02193450927734375   ,         91
14 ,merge  ,0.014066696166992188  ,         36
14 ,hybrid ,0.011920928955078125  ,         40
15 ,insert ,0.024080276489257812  ,        105
15 ,merge  ,0.015735626220703125  ,         40
15 ,hybrid ,0.012159347534179688  ,         44
16 ,insert ,0.028848648071289062  ,        120
16 ,merge  ,0.0171661376953125    ,         45
16 ,hybrid ,0.013113021850585938  ,         50
17 ,insert ,0.03695487976074219   ,        136
17 ,merge  ,0.019073486328125     ,         53
17 ,hybrid ,0.015974044799804688  ,         56
18 ,insert ,0.03695487976074219   ,        153
18 ,merge  ,0.020265579223632812  ,         56
18 ,hybrid ,0.017881393432617188  ,         59
19 ,insert ,0.04100799560546875   ,        171
19 ,merge  ,0.02193450927734375   ,         59
19 ,hybrid ,0.017881393432617188  ,         62
20 ,insert ,0.04792213439941406   ,        190
20 ,merge  ,0.02288818359375      ,         66
20 ,hybrid ,0.02002716064453125   ,         68
21 ,insert ,0.052928924560546875  ,        210
21 ,merge  ,0.0247955322265625    ,         65
21 ,hybrid ,0.02002716064453125   ,         66
22 ,insert ,0.0629425048828125    ,        231
22 ,merge  ,0.026226043701171875  ,         73
22 ,hybrid ,0.023126602172851562  ,         74
23 ,insert ,0.0591278076171875    ,        253
23 ,merge  ,0.026941299438476562  ,         78
23 ,hybrid ,0.02193450927734375   ,         80
24 ,insert ,0.07200241088867188   ,        276
24 ,merge  ,0.029087066650390625  ,         83
24 ,hybrid ,0.024080276489257812  ,         86
25 ,insert ,0.06413459777832031   ,        300
25 ,merge  ,0.029087066650390625  ,         83
25 ,hybrid ,0.02384185791015625   ,         87
26 ,insert ,0.07915496826171875   ,        325
26 ,merge  ,0.030994415283203125  ,         93
26 ,hybrid ,0.024080276489257812  ,         99
27 ,insert ,0.08392333984375      ,        351
27 ,merge  ,0.030755996704101562  ,         98
27 ,hybrid ,0.026226043701171875  ,        104
28 ,insert ,0.09131431579589844   ,        378
28 ,merge  ,0.032901763916015625  ,        101
28 ,hybrid ,0.026941299438476562  ,        107
29 ,insert ,0.09799003601074219   ,        406
29 ,merge  ,0.03361701965332031   ,        107
29 ,hybrid ,0.029325485229492188  ,        116
30 ,insert ,0.10919570922851562   ,        435
30 ,merge  ,0.034809112548828125  ,        114
30 ,hybrid ,0.029087066650390625  ,        122
31 ,insert ,0.10895729064941406   ,        465
31 ,merge  ,0.03719329833984375   ,        119
31 ,hybrid ,0.030994415283203125  ,        128
32 ,insert ,0.12683868408203125   ,        496
32 ,merge  ,0.04029273986816406   ,        118
32 ,hybrid ,0.034809112548828125  ,        130
33 ,insert ,0.13494491577148438   ,        528
33 ,merge  ,0.03981590270996094   ,        129
33 ,hybrid ,0.03504753112792969   ,        138
34 ,insert ,0.13303756713867188   ,        561
34 ,merge  ,0.04410743713378906   ,        132
34 ,hybrid ,0.037670135498046875  ,        140
35 ,insert ,0.1399517059326172    ,        595
35 ,merge  ,0.04315376281738281   ,        137
35 ,hybrid ,0.035762786865234375  ,        146
36 ,insert ,0.1518726348876953    ,        630
36 ,merge  ,0.04410743713378906   ,        143
36 ,hybrid ,0.03910064697265625   ,        148
37 ,insert ,0.17189979553222656   ,        666
37 ,merge  ,0.04935264587402344   ,        149
37 ,hybrid ,0.041961669921875     ,        154
38 ,insert ,0.16880035400390625   ,        703
38 ,merge  ,0.04696846008300781   ,        157
38 ,hybrid ,0.04100799560546875   ,        162
39 ,insert ,0.16999244689941406   ,        741
39 ,merge  ,0.04792213439941406   ,        156
39 ,hybrid ,0.04315376281738281   ,        160
40 ,insert ,0.1850128173828125    ,        780
40 ,merge  ,0.051021575927734375  ,        164
40 ,hybrid ,0.04696846008300781   ,        169
41 ,insert ,0.18310546875         ,        820
41 ,merge  ,0.051975250244140625  ,        166
41 ,hybrid ,0.04506111145019531   ,        167
42 ,insert ,0.20813941955566406   ,        861
