sizeOfArray,algo,time,comparisions
279016,merge,1127.7291774749756,4697943
279016,hybrid,1059.2412948608398,4768562
173972,merge,662.0850563049316,2812577
173972,hybrid,627.946138381958,2826884
281003,merge,1111.4528179168701,4734343
281003,hybrid,1060.075044631958,4802979
174128,merge,658.3659648895264,2815751
174128,hybrid,631.4578056335449,2830196
174157,merge,657.095193862915,2815939
174157,hybrid,630.9020519256592,2830210
282956,merge,1119.9209690093994,4770298
282956,hybrid,1083.1868648529053,4836858
174278,merge,663.5172367095947,2817888
174278,hybrid,636.7378234863281,2832369
174406,merge,659.1129302978516,2820447
174406,hybrid,631.1018466949463,2834881
285008,merge,1135.4060173034668,4807924
285008,hybrid,1087.0659351348877,4872462
174466,merge,663.1319522857666,2821386
174466,hybrid,630.6948661804199,2835934
174618,merge,661.2699031829834,2823895
174618,hybrid,630.0778388977051,2838504
286953,merge,1139.6069526672363,4843842
286953,hybrid,1096.3082313537598,4906303
174710,merge,661.2370014190674,2825603
174710,hybrid,633.5108280181885,2840018
289022,merge,1145.6749439239502,4882371
289022,hybrid,1101.2756824493408,4942915
174825,merge,665.5809879302979,2828064
174825,hybrid,637.5129222869873,2842651
174922,merge,658.8649749755859,2829269
174922,hybrid,643.1169509887695,2843875
290953,merge,1156.8603515625,4917556
290953,hybrid,1140.6209468841553,4975998
175037,merge,664.7403240203857,2831790
175037,hybrid,642.3909664154053,2846320
175120,merge,679.4769763946533,2832430
175120,hybrid,658.8878631591797,2847143
293041,merge,1189.1670227050781,4956480
293041,hybrid,1123.6498355865479,5013139
175218,merge,668.9260005950928,2834468
175218,hybrid,632.7416896820068,2849054
175253,merge,672.9798316955566,2835231
175253,hybrid,649.1520404815674,2849975
295045,merge,1174.4647026062012,4993293
295045,hybrid,1124.9291896820068,5047674
175409,merge,663.9189720153809,2838359
175409,hybrid,634.7181797027588,2853042
297026,merge,1182.6438903808594,5029533
297026,hybrid,1137.5248432159424,5081931
175508,merge,664.3064022064209,2840071
175508,hybrid,641.3359642028809,2854658
175646,merge,671.0560321807861,2842513
175646,hybrid,636.695146560669,2857470
299034,merge,1197.1547603607178,5066759
299034,hybrid,1146.8310356140137,5117398
175659,merge,664.2680168151855,2842714
175659,hybrid,640.0418281555176,2857391
175762,merge,665.1949882507324,2844187
175762,hybrid,635.4789733886719,2858982
301032,merge,1201.5178203582764,5103141
301032,hybrid,1157.0780277252197,5151826
175937,merge,668.5571670532227,2847254
175937,hybrid,636.915922164917,2862229
175992,merge,671.8399524688721,2848343
175992,hybrid,653.4521579742432,2863365
303023,merge,1210.4029655456543,5140881
303023,hybrid,1189.6839141845703,5187374
176117,merge,668.565034866333,2850243
176117,hybrid,637.923002243042,2865188
305044,merge,1215.712070465088,5177591
305044,hybrid,1176.649808883667,5222084
176198,merge,666.3260459899902,2851729
176198,hybrid,642.2750949859619,2866752
176325,merge,665.884256362915,2854373
176325,hybrid,639.2638683319092,2869374
307006,merge,1225.6600856781006,5214354
307006,hybrid,1186.1021518707275,5256989
176385,merge,684.495210647583,2855304
176385,hybrid,657.4680805206299,2870383
176498,merge,665.7609939575195,2857117
176498,hybrid,640.0513648986816,2872372
308999,merge,1236.541986465454,5251031
308999,hybrid,1260.4637145996094,5291376
176619,merge,699.6397972106934,2859036
176619,hybrid,687.3233318328857,2874335
176739,merge,666.9108867645264,2861693
176739,hybrid,639.9822235107422,2876725
310993,merge,1275.1989364624023,5288586
310993,hybrid,1232.8689098358154,5326830
176831,merge,671.6580390930176,2863539
176831,hybrid,643.3761119842529,2878601
176905,merge,673.0329990386963,2864712
176905,hybrid,644.0739631652832,2879937
312953,merge,1260.4460716247559,5323412
312953,hybrid,1226.405143737793,5360157
176968,merge,694.4599151611328,2865728
176968,hybrid,666.3103103637695,2880898
177052,merge,695.3508853912354,2866903
177052,hybrid,649.9812602996826,2882165
315003,merge,1329.9751281738281,5361951
315003,hybrid,1241.6419982910156,5396643
317040,merge,1265.9170627593994,5398915
317040,hybrid,1193.1602954864502,5431523
318958,merge,1247.4932670593262,5434803
318958,hybrid,1210.2608680725098,5465370
321046,merge,1264.1808986663818,5473581
321046,hybrid,1207.6811790466309,5501978
322973,merge,1262.202262878418,5509145
322973,hybrid,1217.799186706543,5535635
324967,merge,1267.199993133545,5545936
324967,hybrid,1227.8409004211426,5570361
326954,merge,1317.3027038574219,5583390
326954,hybrid,1272.5892066955566,5605680
328991,merge,1298.3520030975342,5620652
328991,hybrid,1240.177869796753,5642778
330997,merge,1299.140214920044,5658161
330997,hybrid,1250.1609325408936,5680963
332983,merge,1304.7678470611572,5694753
332983,hybrid,1257.2150230407715,5718395
334981,merge,1312.9611015319824,5732083
334981,hybrid,1267.0159339904785,5756481
337017,merge,1380.6037902832031,5769928
337017,hybrid,1273.2841968536377,5794906
339018,merge,1330.6069374084473,5807479
339018,hybrid,1292.4389839172363,5833017
340967,merge,1346.360206604004,5843957
340967,hybrid,1297.6438999176025,5870079
343027,merge,1346.6928005218506,5881761
343027,hybrid,1292.733907699585,5908741
345047,merge,1388.0279064178467,5919368
345047,hybrid,1306.5910339355469,5947284
347046,merge,1369.6770668029785,5956435
347046,hybrid,1337.0308876037598,5984721
349045,merge,1369.8761463165283,5993606
349045,hybrid,1313.966989517212,6022699
351006,merge,1385.0250244140625,6030623
351006,hybrid,1324.2461681365967,6060096
353013,merge,1377.521276473999,6067603
353013,hybrid,1339.8890495300293,6097834
355033,merge,1392.9290771484375,6105170
355033,hybrid,1326.3018131256104,6136196
357017,merge,1411.8492603302002,6142708
357017,hybrid,1370.081901550293,6174292
358977,merge,1424.196720123291,6178607
358977,hybrid,1359.8852157592773,6211062
361040,merge,1430.5610656738281,6217284
361040,hybrid,1373.013973236084,6250465
362971,merge,1450.3192901611328,6254062
362971,hybrid,1396.6047763824463,6287441
364985,merge,1436.3882541656494,6290777
364985,hybrid,1378.7951469421387,6325219
367036,merge,1439.378023147583,6328494
367036,hybrid,1431.4308166503906,6363516
369007,merge,1452.84104347229,6365783
369007,hybrid,1402.0678997039795,6401310
371028,merge,1472.6710319519043,6403780
371028,hybrid,1397.3798751831055,6439974
373004,merge,1478.53684425354,6439774
373004,hybrid,1414.2558574676514,6476914
374963,merge,1481.0559749603271,6476244
374963,hybrid,1439.0828609466553,6514009
376960,merge,1495.9917068481445,6514071
376960,hybrid,1453.171968460083,6552074
379046,merge,1502.6631355285645,6552391
379046,hybrid,1433.824062347412,6591897
381049,merge,1507.5700283050537,6590572
381049,hybrid,1456.2320709228516,6630172
383034,merge,1494.9290752410889,6627676
383034,hybrid,1450.3889083862305,6668048
384964,merge,1524.3089199066162,6663486
384964,hybrid,1446.4771747589111,6704321
386994,merge,1600.4390716552734,6701381
386994,hybrid,1507.0750713348389,6742975
388959,merge,1545.6509590148926,6738765
388959,hybrid,1472.7790355682373,6780960
390996,merge,1551.513910293579,6776308
390996,hybrid,1488.9788627624512,6819125
393021,merge,1559.8351955413818,6813493
393021,hybrid,1489.0379905700684,6857293
395012,merge,1563.040018081665,6851992
395012,hybrid,1497.877836227417,6897560
396996,merge,1600.8009910583496,6888306
396996,hybrid,1515.8789157867432,6936045
399004,merge,1585.265874862671,6926762
399004,hybrid,1513.4949684143066,6976328
400986,merge,1589.6320343017578,6963848
400986,hybrid,1529.4718742370605,7015261
403032,merge,1610.539197921753,7002136
403032,hybrid,1524.6291160583496,7055520
405042,merge,1610.447883605957,7040613
405042,hybrid,1558.3899021148682,7095899
406976,merge,1604.085922241211,7077006
406976,hybrid,1537.099838256836,7134455
408950,merge,1655.2481651306152,7114405
408950,hybrid,1593.4031009674072,7173878
411000,merge,1642.9550647735596,7152680
411000,hybrid,1574.9750137329102,7214074
413037,merge,1636.3327503204346,7191719
413037,hybrid,1577.949047088623,7255085
414997,merge,1654.278039932251,7228439
414997,hybrid,1577.078104019165,7293926
417009,merge,1662.0140075683594,7266161
417009,hybrid,1585.5989456176758,7333602
419027,merge,1661.7858409881592,7304397
419027,hybrid,1599.3289947509766,7373759
420994,merge,1725.938320159912,7340881
420994,hybrid,1649.489164352417,7412346
423008,merge,1704.1199207305908,7379841
423008,hybrid,1613.792896270752,7453347
424968,merge,1693.5722827911377,7416321
424968,hybrid,1627.6042461395264,7491799
427037,merge,1714.3542766571045,7454696
427037,hybrid,1617.2850131988525,7532222
428958,merge,1725.377082824707,7491625
428958,hybrid,1690.2031898498535,7571018
430999,merge,1847.9759693145752,7529956
430999,hybrid,1713.3970260620117,7611004
432977,merge,1730.6339740753174,7567211
432977,hybrid,1657.546043395996,7650708
435049,merge,1744.6882724761963,7606285
435049,hybrid,1669.5289611816406,7691927
436968,merge,1731.048822402954,7643379
436968,hybrid,1664.9422645568848,7730614
439040,merge,1756.2322616577148,7682029
439040,hybrid,1690.3669834136963,7771787
440954,merge,1761.7239952087402,7717999
440954,hybrid,1680.6039810180664,7809314
443032,merge,1777.500867843628,7757843
443032,hybrid,1694.5888996124268,7851269
444959,merge,1767.4391269683838,7793278
444959,hybrid,1739.8169040679932,7888760
446960,merge,1796.7991828918457,7832227
446960,hybrid,1719.8400497436523,7929774
448971,merge,1835.3850841522217,7869402
448971,hybrid,1756.08491897583,7968789
451037,merge,1857.5668334960938,7908124
451037,hybrid,1728.389024734497,8009833
453038,merge,1816.8411254882812,7947335
453038,hybrid,1729.3970584869385,8050688
454953,merge,1839.0352725982666,7982826
454953,hybrid,1757.552146911621,8088370
457045,merge,1818.1507587432861,8022884
457045,hybrid,1749.1986751556396,8129872
458992,merge,1840.188980102539,8059620
458992,hybrid,1754.9870014190674,8169127
460955,merge,1862.8959655761719,8096423
460955,hybrid,1760.099172592163,8207749
463012,merge,1886.9149684906006,8134815
463012,hybrid,1778.764009475708,8248460
465026,merge,1851.6812324523926,8173278
465026,hybrid,1782.5961112976074,8288907
466957,merge,1878.7789344787598,8210907
466957,hybrid,1793.2569980621338,8328158
468976,merge,1873.162031173706,8248462
468976,hybrid,1815.1259422302246,8367962
470969,merge,1901.0319709777832,8286470
470969,hybrid,1814.7051334381104,8408015
473028,merge,1902.6541709899902,8325782
473028,hybrid,1852.1499633789062,8449329
474999,merge,1910.6428623199463,8362740
474999,hybrid,1843.0407047271729,8488377
476981,merge,1905.0331115722656,8400059
476981,hybrid,1825.6909847259521,8527349
478985,merge,1947.7379322052002,8438563
478985,hybrid,1822.9479789733887,8568200
480961,merge,1929.6669960021973,8475126
480961,hybrid,1842.6432609558105,8606651
482981,merge,1941.1122798919678,8513718
482981,hybrid,1859.0879440307617,8647217
484993,merge,1955.838918685913,8551359
484993,hybrid,1898.956060409546,8686900
486950,merge,1960.5741500854492,8589067
486950,hybrid,1869.230031967163,8726372
488972,merge,1969.3987369537354,8628535
488972,hybrid,1879.6191215515137,8767737
491049,merge,2005.152940750122,8666968
491049,hybrid,1915.7371520996094,8808277
492977,merge,2009.7384452819824,8704186
492977,hybrid,1904.7951698303223,8847372
495028,merge,2004.7197341918945,8742901
495028,hybrid,1924.5750904083252,8888543
497015,merge,2006.2570571899414,8780534
497015,hybrid,1910.7670783996582,8928005
498978,merge,2023.367166519165,8817332
498978,hybrid,1935.4231357574463,8966910
500994,merge,2007.354736328125,8855767
500994,hybrid,1918.1830883026123,9007119
502985,merge,2020.6489562988281,8894064
502985,hybrid,1951.5578746795654,9047682
505003,merge,2031.7859649658203,8932266
505003,hybrid,1942.0349597930908,9088072
506962,merge,2082.353115081787,8969132
506962,hybrid,2006.3087940216064,9126277
509035,merge,2097.2952842712402,9009071
509035,hybrid,1959.3408107757568,9168588
510969,merge,2068.150043487549,9045377
510969,hybrid,1969.8359966278076,9206665
512956,merge,2078.0022144317627,9083640
512956,hybrid,1979.4831275939941,9246931
514956,merge,2089.095115661621,9121024
514956,hybrid,1998.4557628631592,9286624
517010,merge,2096.593141555786,9160380
517010,hybrid,1987.7898693084717,9327989
518953,merge,2097.4268913269043,9197273
518953,hybrid,2030.198097229004,9366910
521035,merge,2142.7571773529053,9236793
521035,hybrid,2140.193223953247,9408532
523029,merge,2111.8602752685547,9274602
523029,hybrid,2036.4971160888672,9448110
525035,merge,2191.852807998657,9313066
525035,hybrid,2064.688205718994,9486993
527005,merge,2143.829822540283,9351125
527005,hybrid,2057.997703552246,9523291
528975,merge,2157.3081016540527,9389814
528975,hybrid,2072.118043899536,9559694
530952,merge,2200.1168727874756,9427528
530952,hybrid,2087.7628326416016,9595720
533019,merge,2200.9918689727783,9468111
533019,hybrid,2096.0209369659424,9634202
534973,merge,2194.040060043335,9505600
534973,hybrid,2100.7180213928223,9669640
537023,merge,2200.9289264678955,9544999
537023,hybrid,2110.980987548828,9707414
538990,merge,2196.0718631744385,9584135
538990,hybrid,2117.968797683716,9744099
540974,merge,2207.7929973602295,9622145
540974,hybrid,2105.0760746002197,9780122
542975,merge,2242.3999309539795,9661171
542975,hybrid,2162.3458862304688,9817176
544967,merge,2229.952096939087,9699535
544967,hybrid,2129.9850940704346,9853589
547036,merge,2219.515800476074,9740313
547036,hybrid,2154.1409492492676,9892455
548978,merge,2234.400987625122,9778045
548978,hybrid,2143.1427001953125,9927938
551009,merge,2258.1193447113037,9816355
551009,hybrid,2262.869119644165,9964493
553007,merge,2547.1160411834717,9855373
553007,hybrid,2452.2929191589355,10001511
554973,merge,2345.2610969543457,9893122
554973,hybrid,2196.035861968994,10037339
499998,merge,2060.9757900238037,8837253
499998,hybrid,2008.3370208740234,8987748
503994,merge,2056.579828262329,8913107
503994,hybrid,1997.7030754089355,9067457
507958,merge,2327.7828693389893,8987693
507958,hybrid,2201.0998725891113,9146580
511965,merge,2303.1980991363525,9064022
511965,hybrid,2177.3149967193604,9226724
516045,merge,2315.1068687438965,9142410
516045,hybrid,2061.2332820892334,9308741
520018,merge,2119.025945663452,9217713
520018,hybrid,2018.9909934997559,9388300
524032,merge,2137.47501373291,9294071
524032,hybrid,2053.5619258880615,9468506
527962,merge,2289.7799015045166,9370003
527962,hybrid,2157.5732231140137,9541296
531980,merge,2186.359167098999,9448116
531980,hybrid,2106.6179275512695,9615194
536040,merge,2189.1818046569824,9526109
536040,hybrid,2112.6537322998047,9689054
539956,merge,2237.877130508423,9602034
539956,hybrid,2159.764051437378,9760923
544026,merge,2278.6290645599365,9681350
544026,hybrid,2141.871929168701,9836571
547985,merge,2265.817165374756,9758930
547985,hybrid,2205.321788787842,9910020
552045,merge,2266.7150497436523,9837160
552045,hybrid,2198.1329917907715,9983787
555999,merge,2282.5663089752197,9914232
555999,hybrid,2197.502851486206,10057480
560016,merge,2320.1889991760254,9991862
560016,hybrid,2204.9500942230225,10131127
563973,merge,2334.6147537231445,10069072
563973,hybrid,2269.299030303955,10204217
568016,merge,2357.829809188843,10147151
568016,hybrid,2278.8002490997314,10278197
572022,merge,2384.9050998687744,10225714
572022,hybrid,2268.443822860718,10352640
576027,merge,2393.4831619262695,10303360
576027,hybrid,2320.450782775879,10426381
580011,merge,2398.97084236145,10379079
580011,hybrid,2317.89493560791,10498151
584011,merge,2433.5618019104004,10457945
584011,hybrid,2315.4501914978027,10572933
588030,merge,2445.514917373657,10536369
588030,hybrid,2381.0408115386963,10647325
592043,merge,2455.705165863037,10614513
592043,hybrid,2364.0880584716797,10721330
596003,merge,2561.929941177368,10692060
596003,hybrid,2447.5672245025635,10794894
599954,merge,2499.7928142547607,10768351
599954,hybrid,2430.694818496704,10867628
603958,merge,2608.332633972168,10846135
603958,hybrid,2432.837963104248,10941378
608030,merge,2620.4142570495605,10926953
608030,hybrid,2506.8132877349854,11017807
612031,merge,2552.326202392578,11003606
612031,hybrid,2492.8650856018066,11090420
616038,merge,2563.5669231414795,11081776
616038,hybrid,2472.1717834472656,11164614
619970,merge,2610.304117202759,11158730
619970,hybrid,2552.1621704101562,11237830
623954,merge,2620.7542419433594,11235364
623954,hybrid,2516.054153442383,11310647
627964,merge,2630.04207611084,11313927
627964,hybrid,2560.2898597717285,11385115
631958,merge,2684.691905975342,11392378
631958,hybrid,2590.3429985046387,11459616
636034,merge,2677.388906478882,11470237
636034,hybrid,2593.6388969421387,11533395
640039,merge,2700.429916381836,11549530
640039,hybrid,2596.0540771484375,11608568
643975,merge,2703.1500339508057,11625896
643975,hybrid,2652.714252471924,11680904
648037,merge,2709.7082138061523,11705359
648037,hybrid,2653.3749103546143,11756419
652038,merge,2822.5960731506348,11783859
652038,hybrid,2734.550952911377,11831032
655978,merge,2781.5001010894775,11859421
655978,hybrid,2655.8139324188232,11903443
659975,merge,2790.7369136810303,11938166
659975,hybrid,2677.5970458984375,11983308
663982,merge,2792.240858078003,12016919
663982,hybrid,2731.1789989471436,12063751
668013,merge,2808.3581924438477,12096468
668013,hybrid,2726.918935775757,12144256
671974,merge,2831.589937210083,12174030
671974,hybrid,2757.2219371795654,12223080
676049,merge,2867.1088218688965,12253801
676049,hybrid,2757.845878601074,12304483
680022,merge,2880.0110816955566,12331952
680022,hybrid,2761.17205619812,12383958
683961,merge,2871.870994567871,12408267
683961,hybrid,2822.4141597747803,12461688
688002,merge,2906.100034713745,12486543
688002,hybrid,2787.9161834716797,12541177
692001,merge,2931.5919876098633,12566293
692001,hybrid,2809.9520206451416,12622009
696019,merge,2958.698034286499,12645577
696019,hybrid,2823.676824569702,12702907
699992,merge,2956.8839073181152,12723654
699992,hybrid,2858.348846435547,12782185
704003,merge,2989.7091388702393,12801777
704003,hybrid,2877.2780895233154,12861408
707994,merge,2996.0289001464844,12879771
707994,hybrid,2882.740020751953,12941059
711955,merge,3032.271146774292,12957611
711955,hybrid,2908.766984939575,13020120
715968,merge,3057.5318336486816,13037016
715968,hybrid,2931.3900470733643,13100881
720025,merge,3124.014139175415,13115625
720025,hybrid,2945.209741592407,13181106
724012,merge,3126.4429092407227,13194862
724012,hybrid,2984.280824661255,13261413
728030,merge,3101.193904876709,13272618
728030,hybrid,2957.5750827789307,13340612
732000,merge,3107.5000762939453,13351290
732000,hybrid,3024.2769718170166,13420431
736009,merge,3184.924840927124,13429465
736009,hybrid,3006.2830448150635,13500426
740023,merge,3140.1917934417725,13509491
740023,hybrid,3080.4378986358643,13581420
743983,merge,3191.8420791625977,13587030
743983,hybrid,3075.385093688965,13660123
747972,merge,3249.056100845337,13664755
747972,hybrid,3076.417922973633,13739369
751972,merge,3337.4719619750977,13744208
751972,hybrid,3137.9315853118896,13820308
755957,merge,3226.6311645507812,13822008
755957,hybrid,3093.860149383545,13898881
760027,merge,3298.837900161743,13901608
760027,hybrid,3146.307945251465,13980204
763950,merge,3260.970115661621,13979426
763950,hybrid,3120.7571029663086,14059249
768000,merge,3294.696092605591,14059460
768000,hybrid,3160.094976425171,14141011
772009,merge,3312.4020099639893,14137040
772009,hybrid,3172.8320121765137,14219842
776046,merge,3324.8887062072754,14218019
776046,hybrid,3187.168836593628,14301963
780008,merge,3364.1669750213623,14295083
780008,hybrid,3254.3838024139404,14380278
783990,merge,3382.7478885650635,14373013
783990,hybrid,3213.1099700927734,14459369
787993,merge,3410.680055618286,14453204
787993,hybrid,3237.1370792388916,14541716
792040,merge,3432.755947113037,14533308
792040,hybrid,3257.884740829468,14626167
796034,merge,3452.0719051361084,14611410
796034,hybrid,3286.557197570801,14708412
800033,merge,3433.3839416503906,14692244
800033,hybrid,3289.2818450927734,14793249
804046,merge,3540.7400131225586,14772010
804046,hybrid,3322.465181350708,14876619
808041,merge,3492.427110671997,14849763
808041,hybrid,3321.5959072113037,14958985
811979,merge,3531.738758087158,14927858
811979,hybrid,3357.7258586883545,15040841
816027,merge,3524.2040157318115,15009083
816027,hybrid,3374.511957168579,15126114
820030,merge,3576.1618614196777,15087958
820030,hybrid,3413.616895675659,15208997
823992,merge,3549.191951751709,15167070
823992,hybrid,3464.775800704956,15292307
828026,merge,3619.804859161377,15246996
828026,hybrid,3431.7851066589355,15375902
832034,merge,3621.7257976531982,15326208
832034,hybrid,3443.453788757324,15459340
835999,merge,3653.2950401306152,15405323
835999,hybrid,3461.4052772521973,15542455
839964,merge,3615.0200366973877,15484114
839964,hybrid,3479.886054992676,15625104
843973,merge,3685.634136199951,15564357
843973,hybrid,3492.4581050872803,15709506
848037,merge,3674.0381717681885,15645613
848037,hybrid,3489.4468784332275,15794384
851988,merge,3707.0930004119873,15722983
851988,hybrid,3533.137083053589,15876390
856010,merge,3735.1789474487305,15803326
856010,hybrid,3533.8051319122314,15960627
859978,merge,3830.441951751709,15881460
859978,hybrid,3650.6612300872803,16042696
864037,merge,3765.7079696655273,15962677
864037,hybrid,3582.261085510254,16127829
868008,merge,4051.2208938598633,16041759
868008,hybrid,3665.018081665039,16211107
871966,merge,4088.3629322052,16121157
871966,hybrid,3699.5420455932617,16293836
876043,merge,3861.335039138794,16202825
876043,hybrid,3669.3832874298096,16379654
879973,merge,3853.945016860962,16278989
879973,hybrid,3676.100015640259,16459930
884026,merge,3848.856210708618,16359457
884026,hybrid,3691.4219856262207,16544610
887987,merge,3863.7638092041016,16438225
887987,hybrid,3733.715057373047,16627243
891971,merge,3878.316879272461,16517947
891971,hybrid,3733.351945877075,16711003
896028,merge,3959.0048789978027,16599638
896028,hybrid,3777.3401737213135,16796560
900049,merge,3938.00687789917,16680162
900049,hybrid,3794.4788932800293,16881107
904046,merge,4092.8189754486084,16759029
904046,hybrid,3881.830930709839,16964144
907978,merge,3963.31787109375,16838715
907978,hybrid,3854.7890186309814,17047250
912045,merge,4006.1960220336914,16917169
912045,hybrid,3814.0060901641846,17130279
916011,merge,3994.769334793091,16996326
916011,hybrid,3849.465847015381,17213496
919978,merge,4067.797899246216,17076073
919978,hybrid,3858.422040939331,17297287
924040,merge,4139.6589279174805,17157491
924040,hybrid,4032.0839881896973,17382028
928045,merge,4176.921844482422,17236980
928045,hybrid,3961.9481563568115,17466140
932019,merge,4085.9389305114746,17316507
932019,hybrid,3953.263759613037,17548939
935981,merge,4091.4382934570312,17394796
935981,hybrid,3906.77809715271,17632012
939982,merge,4140.890121459961,17474732
939982,hybrid,3969.558000564575,17715695
943995,merge,4128.273248672485,17555248
943995,hybrid,3966.2132263183594,17799884
947961,merge,4173.328161239624,17635304
947961,hybrid,3987.656831741333,17884058
952032,merge,4193.329095840454,17716031
952032,hybrid,4025.5861282348633,17968617
956026,merge,4196.0649490356445,17795606
956026,hybrid,4027.179956436157,18052805
959972,merge,4335.30592918396,17874444
959972,hybrid,4190.587997436523,18135141
963990,merge,4265.196084976196,17954980
963990,hybrid,4061.858892440796,18219847
968012,merge,4325.164794921875,18036551
968012,hybrid,4069.648027420044,18304846
972018,merge,4308.371067047119,18115082
972018,hybrid,4197.967290878296,18388127
975995,merge,4323.437929153442,18194183
975995,hybrid,4121.165037155151,18471446
979951,merge,4305.965900421143,18273716
979951,hybrid,4173.924922943115,18554373
984046,merge,4466.590166091919,18354679
984046,hybrid,4243.157148361206,18639857
987950,merge,4438.930034637451,18433291
987950,hybrid,4218.2769775390625,18722477
992036,merge,4401.550054550171,18514050
992036,hybrid,4227.859973907471,18807156
995984,merge,4393.102169036865,18593930
995984,hybrid,4215.6081199646,18890932
999965,merge,4418.030023574829,18673312
999965,hybrid,4275.107860565186,18974448
